,0,1
42345,지금 이 사람 많은 데서 뭐 하는 겁니까,9
42346,예?,2
42347,어서 일어나지 못해요!,0
42348,아 예 예.,9
42349,이렇게 무릎 꿇고 읍소하기 전에 그런 불미스러운 일 같은 건 아예 만들지를 말았어야죠,0
42350,그러게 말입니다.,9
42351,인사 결정은 예정대로 금요일까지 통보해줄 겁니다. 그때까지 자택 근신하세요!,9
42352,아 예 알겠습니다.,9
42353,금요일이면 내일이잖아. 하루 남았네?,9
42354,그 하루가 나한텐 천만 년이다. 스트레스가 장난이 아니라고.,9
42355,진짜 잘 먹네?,9
42356,스트레스 쌓일 때 매운 거 먹으면 확!  풀린다잖니.,9
42357,그 사람은 완전히 끝낸 건가?,9
42358,누구?,9
42359,운명의 남자.,9
42360,끝난 거지 그럼. 그런 일까지 겪고도 미련 두면 내가 미친 거지.,9
42361,사랑에 미치는 사람도 가끔 있잖아 왜.,9
42362,제발 사랑에 미칠 때까지만 남자 좀 만나보자 내 소원이다.,9
42363,갑자기 너 왜 그러냐?  내가 회사에서 잘릴지도 모른다 그러니까 불쌍해 보여서,9
42364,사실대로 얘기한 건데?  그것도 기분 나빠요?,9
42365,설마 너... 나 좋아하니?,2
42366,내가 말해준 규칙 벌써 잊었나?  사적인 감정이 생기는 순간 우리 계약도 자동 종료된다. 난 정한 규칙은 절대 먼저 깨지 않습니다.,9
42367,참 앞으로 열흘 남은 건 알고 있죠?,9
42368,뭐가?,2
42369,우리 계약기간.,9
42370,응?,9
42371,앞으로 열흘 남았다고요 시간으로는 삼십 시간.,9
42372,아아... 벌써 그렇게 됐나?,9
42373,왜요 섭섭해?,9
42374,넌?  섭섭하니?,9
42375,그럴 리가 있나 나야 비즈니슨데.,9
42376,나도 그럴 리가 있나 너랑 뭔 정이 붙었다고...,9
42377,별로 좋지 않은 상황이에요. 어느 정돈 짐작하고 계시지 않았나요?,9
42378,경위서나 감봉 처리 정도로만 생각했어요 그렇게 부서 이동까지 당할 거라고는 생각 못 했습니다.,9
42379,아는척하지 마세요.,9
42380,예?,2
42381,함부로 위로하는 척 도와주는 척.. 하지 마시라고요 그럴수록 더 상처받을 거예요. 자존심이 강한 사람이니까.,9
42382,그래도 모른척하는 건 마음이 불편해서요.,9
42383,밥 없어?,9
42384,있어. 아직까지 밥도 안 먹고 뭐 했어?,9
42385,일했지.,9
42386,회사에서 오는 길이야?,9
42387,그럼 내가 어디서 와?,9
42388,할머니한테 인사부터 드려. 밥 갖고 들어갈게.,9
42389,오랜만에 같이 누워보는군. <span class='violet_text'>흠흠흠 !,9
42390,까분다. 어서 자. 뭐 해?,9
42391,엄마한테서 에너지 충전 중.,9
42392,뭐?,9
42393,따로 살면서 너무 오랫동안 엄마 냄새를 못 맡았더니 내가 요즘 영 해롱대지 뭐야?  그래서.. 냄새 맡고 기운 좀 차리려고.,9
42394,요즘 회사에서... 힘들어?,1
42395,아니 이 내가 지금 회사에서 힘들 나인가?  경력이 얼만 데에.,9
42396,어딨어요 내 아들?,9
42397,간 떨어지겠다. 문 좀 살살 열어. 너 땜에 문짝을 몇 개나 해달었는지 알아?,9
42398,어딨냐고요 내 아들!,0
42399,<span class='violet_text'>귀청떨어지겄다 볼륨 좀 낮차라. 너 땜에 조만간 보청기까지 해달어야겄다.,9
42400,자꾸 말씀 빙빙 돌리실래요?  진짜로 나 미치고 환장하는 꼴 보고 싶으세요?,0
42401,어째 요즘은 그 누님한테 통 전화가 없나 보다?,9
42402,그러게 부서를 옮겼다더니 바쁜가?,9
42403,너랑 헤어지기 싫어서 괜히 시간 끄는 건 아니고?,9
42404,뭐?,2
42405,열흘 치만 만나면 너희들 계약도 끝이라며. 그럼 두 번 다시 널 못 보게 되는 거잖아.,9
42406,미안하지만 틀렸다. 그런 거라면 내가 금방 눈치챘을 거야.,9
42407,어떻게?,9
42408,진짜 알기 쉬운 여자거든.,9
42409,그 여자가 널 정말로 좋아하게 돼서 일부러 시간 끄는 거라면?,9
42410,바로 그 순간 타임아웃!  계약은 자동으로 끝나는 거지.,9
42411,어디까지나 비즈니스는 비즈니스다?,9
42412,잘 아네. 간다.,9
42413,여기.. 어쩐 일이야?,9
42414,볼 일 다 끝났어요?,9
42415,응?  아.... 나 기다렸니?,9
42416,다 끝났으면 갑시다. 배고파 돌아가시겠어요.,9
42417,언제부터 기다리고 있었는데?,9
42418,가자고요. 얼른.,9
42419,많이 바빴어요?,9
42420,어?  어어 좀. 왜?,9
42421,계속 전화가 안 오길래. 내가 전화해도 받고.,9
42422,사실 요즘 좀 힘들었었어. 내 스스로가 왠지 하찮게 느껴져서... 근데 오늘 가습기를 갖다 드린 저 모자분이 계속 고맙다 그 말을 백 번도 넘게 계속해주는데... 뭐랄까... 내가 갑자기 소중해진 느낌이 들더라?  왜 이 일을 하려고 했었는지 기억나는 거야. 얼마나 소중한 가치가 있고 할 수 있는 사람인지 그래서 지금 기분이 아주 좋아.,1
42423,그래 보이네.,9
42424,왜 여자친구 문제로 뭐 상의할 거 있대요 대표가?,9
42425,그건 알아 뭐 하게?,9
42426,궁금하니까 그렇지 둘이 어디 갔었어요?  술 마셨나?,9
42427,아무한테나 함부로 줄긋기 하지 마.,9
42428,아니 나는 줄 긋는 게 아니라...,9
42429,아니면 기상청에 전화나 좀 해줘 볼래?,9
42430,뭐?,9
42431,눈이 언제까지 올 건가.,9
42432,어 그래.,9
42433,버스가 안 오는데?,9
42434,으.....,1
42435,벌써 한 시간짼데 어쩌지?,9
42436,좀만 더 기다려볼까?,9
42437,괜찮겠어?,9
42438,아직은 견딜만해....,1
42439,좀 편하게 누워있어요 아니면 눈을 붙이든가.,9
42440,아니야 됐어. 괜찮아.,9
42441,왜 내가 덮칠까 봐 겁나서 그래요?,9
42442,어?  어우 얘는. 아니야 그런 거...,2
42443,걱정 말아요 절대 그런 일 없을 테니까.,9
42444,뭐 해요 안 나오고?,9
42445,지나가는 사람 없냐?,9
42446,누가 본다고 그래요?  아무도 안 봐. 보면 좀 어때? 이 동네 아는 사람 있는 것도 아니면서...,9
42447,우리야 건전하게 잠만 잤지만 남들은 그렇게 생각 안 할 거 아냐.,9
42448,그렇게 남의 눈이 신경 쓰여요?,9
42449,당연하지 나 이래 봬도 우리 집에서는 귀하고 조신하게 자란 애야 알아?,9
42450,거기 서 봐.,9
42451,응?,2
42452,너 지금 뭐라고 했냐?  도와주다니? 뭘 도와줘?,9
42453,바보같이 우물쭈물하고 있는 게 하도 속 터져서 도와준 거라고 내가.,9
42454,뭐?  바보?,0
42455,그 사람 때문에 8년 몸담고 있던 부서에서 쫓겨나 엄마 마음까지 아프게 해 본인 마음 상해 그래놓고도 또 앞에서 우물쭈물하니까 바보 맞지!,9
42456,남자가 궁한 것도 알겠고 연애에 목마른 알겠는데 그래도 저 남자는 이제 아니잖아.,9
42457,누가 저 남자래?,9
42458,그런데 왜 아니라고 딱 부러지게 말 못 해?,9
42459,그야 너무나 갑작스러우니까!,9
42460,그 나이에 정도 순발력도 없어요?  맺고 끊는 힘도 없냐고!,0
42461,그래!  나 그런 순발력 없어!,0
42462,내가 볼 때 넌 배가 고픈 게 아니라 남자가 거야,9
42463,언니는 나한테 문제만 생겼다 하면 그 원인이 다 남자래 지?,9
42464,남자 말고 너한테 아무런 하자가 없거든.,9
42465,그런가?,9
42466,철분이 부족하면 빈혈이 생기고 비타민이 노화현상이 빨리 오듯이 남자가 다 그런 이상한 허기증 세도 오고 그러는 거야.,9
42467,뭐가 비상이야?,9
42468,우리 아버님이 지금 서울에 올라오신단다.,9
42469,그런데?,9
42470,우리 아버지 완전히 꽉 막힌 충청도 양반이시잖아 게다가 내가 또 2대독자구.,9
42471,그런데?,9
42472,이번에 올라오시면 어떻게든 내 결혼 문제 매듭지을라고 하실 텐데 그래서 어쩔 수 없이 여자가 있다고 해버렸다.,9
42473,그런데!,9
42474,아 진짜!  여기까지 얘기하면 좀 알아듣는 센스 있어라 네가 같이 가줘야겠다 친구야!,9
42475,이젠 정말 나한테 너밖에 없다 친구야!  제발 날 이대로 버려두지 마라 응?,9
42476,싫어!,0
42477,제발!,9
42478,싫다고 글쎄.,9
42479,좋다 그래!  이번 주 점심은 내가 쏜다.,9
42480,뭐라고?,2
42481,오!  역시 먹을 거에 약한 우리 친구! 이제야 얘기할 맘이 좀 생기시나?,9
42482,아이고 배고파 아... !,9
42483,얘가 출근한지 한 시간도 안 지났구먼... 아침 먹었니?,9
42484,다이어트 중....,9
42485,얘 아서라 말아라!  다이어트도 다 젊고 힘 있을 때 하는 거야 나이 먹어서 그런 거 함부로 하면 피부 탄력만 떨어지고 푸석푸석해져. 괜히 얼굴만 더 늙어 보인다고 하지 마 거.,9
42486,안돼!  그래도 하고 말 거야!,9
42487,이러다 시집도 가기 전에 정말 몸만 아줌마 되면 어떡해.,9
42488,아직도 시집가겠다는 열망이 남아는 있었니?,9
42489,당연하지!  그럼 내가 이대로 늙어죽길 바라 언닌?,9
42490,실장님이라니까 회사에선!,9
42491,으아아아... 배고파!  말 시키지 마세요 실장님... 으으...,9
42492,네!  팀장님!,9
42493,당신이 돌침대 도로 물려준다고 했어요?,9
42494,예?  아아아! ! 그거요! 그럼요 제가 했습니다.,2
42495,돌침대처럼 일단 설비가 끝난 제품은 절대 반품 안되는 거 몰라요?,9
42496,물론 알죠 아는데... 늙으신 어머님께 선물하려고 그 침대를 샀다가 그만 이틀 만에 돌아가셨다면서 너무나 슬프게 우시길래 도저히 반품이 안된다고 할 수가 없더라고요 그래서,9
42497,그래서!  이렇게 누군 반품이 되고 안되냐며 항의성 글들이 인터넷에 쫙 올라왔어요 이거 다 어떡할 거예요?,0
42498,이야 이게 바로 그 돌침대라는 거구나!,9
42499,예 할머니. 그동안 할머니가 돌침대 노랠 불렀잖아요 그래서 하나 장만한 거지.,9
42500,내가 손주 딸 내밀 잘 둬서 이런 호강도 해보고 참 오래도 살고 볼일이다.,9
42501,할머니 어서 누워보세요.,9
42502,그래그래 함 누워보자?,9
42503,너 무슨 돈 있어서 저렇게 비싼 걸 들여놔?,9
42504,어?  어어... 회사에 새로 나왔길래... 12개월 무이자 할부야. 괜찮아.,9
42505,12개월 할부는 돈 아니야?,9
42506,에이 오래간만에 할머니한테 효도도 하고 좋지 뭘 그래. 자고로 잠을 잘 자야 장수하신다잖어.,9
42507,느이 할머니 정정하셔 네 엄마보다 두 오래 사실 테니까 걱정하지 말고 너는 돈이나 아껴 써!,0
42508,너 그 수세미는 누구니?  어떤 사인데 모텔까지 같이 들어갔었어?,9
42509,어머니!,2
42510,엄마가 오죽하면 미행을 다하겠니?  오죽 걱정됐으면? 지난 일 년 동안 네가 어떻게 사는지도 모르는 채 밤이면 밤마다 날이면 날마다 한숨과 고통으로 지세웠을 네 엄마의 인생을 생각해봐!,9
42511,어머니 나 중학교 때부터 그러셨잖아요 심심하면 따라다니고 미행하고.. 내 프라이버시 생각도 안 해주시고!,0
42512,사랑하니까!  네 엄마한텐 너밖에 없잖아!,0
42513,아버지가 계시잖아요 그 사랑 아버지한테 쏟아부으세요!,0
42514,벌써 일 년이나 지났다 아가 년이면 충분히 시간 지나지 않았니?  그만 방황하고 엄마랑 집으로 들어가자 응? 네가 있을 곳은 여기가 아니잖니 아가?,1
42515,죄송해요 어머니.,9
42516,너 이렇게 사는 거 엄마 가슴 찢어지는 건 왜 생각 못 해!,0
42517,그래도 저한텐 제 인생이라는 게 있어요.,9
42518,그냥 갚지 않긴 좀 미안했나 부지?,9
42519,뭘?,9
42520,전화는 왜 피했냐?,9
42521,개인적으로 일이 좀 있어서.,9
42522,개인적인 일 뭐?  너 또 다른 여자 물었니?,9
42523,왜 물면 안 되나?,9
42524,전화를 하면 즉각 연결이 돼야지!  나중에 통화하자 그래놓고 아예 안 받아?,0
42525,계약 위반 아니야?,9
42526,걱정 말아요 아무리 다른 여자랑 두 탕 삼탕을 뛰어도 남은 일주일은 나올 테니까. 됐죠?,9
42527,넌 내가 물로 보이냐?  이게 아주 설렁설렁 대충대충 넘어가 주니까 그러네 얘가? 야! 돈을 받았으면 제대로 받은 값을 해!,0
42528,어떻게 해줄까요?,9
42529,뭐?,2
42530,말해봐요 어떻게 해줘야 제대로 돈 받은 값을 하는 건지. 마켓 봐다 줘요?  아니면 집 청소해줘요?,9
42531,으아 나 죽는다. 아이고 배야 알아아... ! ,9
42532,걱정 말아요 병원이에요 정신 잃지 말고 의사선생님이 곧 봐주실 거니까!,9
42533,수술은 안돼!  나 수술 무섭단 말아 아아! !,9
42534,괜찮을 거야 거예요.,9
42535,안 자는 거 알아요 눈떠요. 눈 뜨라니까. 이제 시원해요?,9
42536,어... 그렇지 뭐.,9
42537,난 또 맹장이나 복막염인 줄 알고 놀랐네.,9
42538,맹장이나 복막염 이상으로 위급한 상황이었어. 대장이 신체에서 얼마나 중요한 건데.,9
42539,그러게. 그렇게 중요한 부위에 변비 같은 거 걸리게 하는 게 아니지.,9
42540,요즘 스트레스 때문에 폭식을 좀 했거든. 그랬더니 그랬나 봐...,9
42541,그거 다 애정결핍이야. 자기 스스로 자길 사랑 안 해주니까 몸이 알아서 음식으로 대신 채우려고 그렇게 폭식하게 되는 거라고 적당히 먹고 움직이고 싸고.. 응?,9
42542,이놈아 여자를 만날래 면 저 정도는 돼야 하는 거야. 어디서 폭격 맞은 머리 산발을 <span class='violet_text'>데꾸와가지구는 class='violet_text'>쯧쯧쯧쯔,9
42543,저 여자도 서른셋이에요 나랑 동갑.,9
42544,서른셋이라고 다 같은 서른셋이 아닌 거다. 것도 앞뒤 상태를 봐가면서 따져야 하는 것이지.,9
42545,그래서. 저 여자라면 맘에 드세요?,9
42546,이쁘잖냐.,9
42547,어이구 눈은 높으셔 가지고.,9
42548,여보 당신이 한번 가보는 게 어때요?  그래도 아들이 당신 말이라면 어려워하잖아요 예에?,9
42549,내버려 둬요. 지 인생 지가 살겠다는데.,9
42550,당신은 우리 아들이 어떻게 사는지 관심도 안 가요?  우리한테 어떤 아들이에요? 당신하고 나한테 하나뿐인 아들이에요!,9
42551,나이 스물일곱이에요 부모가 나서서 인생교육할 나이는 지났지,9
42552,여보!,2
42553,밥 잘 먹었어요.,9
42554,내가 미치고 팔딱 뛰겠어 정말!  어이구 답답해 답답해.,0
42555,원래 머리에 든 게 많을수록 인정머리가 없다고 했잖아. 그렇게 살아놓고도 모르냐?,9
42556,그래도 그렇지 어떻게 살면 살수 룩 더 답답해진대요?,9
42557,그래서 애초에 내가 뭐랬냐!  박사 같은 인사랑 평생을 살려면 인내심을 가지고 간 쓸개까지 다 내놓고 살아야 한다고 했냐 안 했냐?,9
42558,다 지난 얘기 지금 해서 뭐 해요?,9
42559,아버지 내 덕분에 대학 총장 장인 어르신까지 된 줄 아세요 안 그러면 평생 잘 나가봤자 사채업자 소리뿐이 더 들어요?,9
42560,어허!  금융 대출 업히라니까!,9
42561,안되겠어요 한 번만 더 아버지가 힘 좀 써주세요,9
42562,뭐야?,2
42563,아들이요 한 번만 더 힘으로 붙잡아다 놔주세요 예?,9
42564,잡아다 놓으면 뭐 해?  금세 또 뛰쳐나갈 텐데,9
42565,이사 갔습니다.,9
42566,뭐야?,9
42567,보증금 빼서 짐 싸가지고 나갔다고요.,9
42568,언제?,9
42569,오늘 아침에요. 여길 아는 사람들이 갑자기 너무 많아졌다고 더 이상 칩거할 수가 없어졌다고 나갔습니다. 다른데 알아보겠다고요.,9
42570,다른데 어디?,9
42571,그건 말 안 하고 갔는데요.,9
42572,왜 이렇게 늦었어요?  저녁은 먹었어요? 난 아직인데.,9
42573,너.. 어떻게 된 거야?  계약... 끝난 거 아니었어?,2
42574,끝났지 계약은. 앞으로 한 달 동안 내 가짜 애인이 돼줄래요?,9
42575,뭐?,2
42576,계약 조건은 똑같아요. 하루에 세 시간씩 한 달. 만에 하나 서로에게 사적인 감정이 생긴다면,9
42577,생긴다면?,9
42578,그럼 제대로 한번 사귀어보는 거고.,9
42579,아무래도 이건 아닌 것 같다!,9
42580,아니라니?,9
42581,네 말은 그러니까 이제부터 나랑 너랑 연애를 해보자 그 뜻인 거 같은데 그치?,9
42582,뭐 그래보자는 뜻이지.,9
42583,근데 너 그거 아니?  너랑 나랑 나이 차이만 여섯 살이야. 그 말은 내가 대학교 다닐 때 너는 중학생이었다 뜻이지. 그런 세대적 나이적 차이를 뛰어넘어 하구 연애를 한다는 건.. 아우 야 생각만으로도 머리가 띵하다. 이건 말도 안 되는 상황이라고.,9
42584,보고 싶었다며,9
42585,그거야 며칠 동안 연락도 안 되고 궁금하니까...,9
42586,좋아하니까. 좋아하니까 보고 싶고 궁금도 한 거지.,9
42587,얘가 얘가!  너 지금 누구한테 덤터기야? 나는 좋아한다는 말 한 번도 한적 없었다? 내가 언제 좋아한다고 입이라도 뻥끗한 적 있었니? 번이라도 치댄 있었어?,9
42588,좋아한다는 말은 입으로만 할 수 있는 게 아니에요 눈으로도 하고 한숨으로도 손짓으로도 하고.,9
42589,나는 있잖니 나보다 나이 어린 남자랑 연애 같은 거 생각도 해본 적이 없어 상상조차 남자는 남자로도 안 보여 알아?,9
42590,나는 선천적으로 나보다 나이 많은 사람이 좋아. 푸근하고 든든하고 넉넉하고 안정적이고 그런 남자가 좋다고. 알아?,9
42591,그 나이에 그런 남자 찾기 쉽지 않다는 거 이미 겪어봐서 알잖아요. 바람둥이도 겪어보고 유부남도 겪어보고.,9
42592,어쨌든!  너는 아니야. 나는 네가 누군지도 모르며 어떻게 살아왔고 어떤 일을 했고 가족 밑에서 성장했는지 전혀 아는 바 없음이야 단 한 개도 모른다고! 개도!,9
42593,그러니까 지금부터 서로 차근차근 알아가 보자고요. 그러려고 연애라는 걸 하는 거잖아.,9
42594,진짜 말귀 못 알아듣네 얘?,9
42595,그래 좋다!  그래서 너 하구 나 연애한다 치자고! 끝까지 갈수 있을 거라고 생각하니?,9
42596,가보면 알겠지,9
42597,가보나 마나 뻔해요 이건 절대로 안 되는 줄긋기라 구!,9
42598,글쎄 되나 안 해보고 나서 얘기하자고,9
42599,하고 나서 후회하면 어떡할래 너?,9
42600,것도 그때 가서 생각할 문제고,9
42601,미치겠네 정말 대체 너 왜 이러냐?  나한테 이러냐고 대체에! !,9
42602,야 너 지금 거기서 뭐 하냐?,9
42603,뭐 하긴 피곤해서 잘라 그러지.,9
42604,글쎄 왜 네가 지금 거기서 잘라 그러는 건데?,9
42605,그야 더 이상 지낼 집이 없어졌으니까.,9
42606,뭐?,2
42607,그 돈 삼백 내가 살던 옥탑방 보증금 빼서 가져온 거예요 빼면 집도 빼줘야 하는 건 알고 있죠?  상태라고요 지금.,9
42608,아!  편하다! 따뜻하다! 진짜 십 분만 더 늦게 나왔으면 영락없이 동사할뻔했다니까?,9
42609,오늘 밤만이야 밤만 자고 내일 아침 동트는 것과 동시에 당장 네 일상으로 돌아가라. 알겠냐?,9
42610,잘 자요.,9
42611,그러든가 말든가!,0
42612,왜 그래?  무슨 일 있어요?,2
42613,아니 별로. 그쪽은 무슨 일 있어?,9
42614,아니 물론 없지,9
42615,됐네 그럼.,9
42616,뮤지컬 보고 싶어요?,9
42617,아... 대표님.,9
42618,이번 주 토요일 날 시간 내요 그럼. 좋은 자리로 준비해 놓을 테니까.,9
42619,아우 아니에요 그냥 농담으로 한 말인데,9
42620,나도 보고 싶었던 뮤지컬이에요 같이 봅시다.,9
42621,내가 기다렸던 거 티 났나?,9
42622,아닙니다.,9
42623,내가 너무 저자세로 약속을 잡았나?,9
42624,적당했습니다.,9
42625,좋아.,9
42626,아니 왜?,9
42627,왜겠니 사치하고 다니니까 그런 거겠지.,9
42628,하지만 입는 옷 대부분 협찬이에요 액세서리나 가방 같은 것도 연예인 디시 받는 걸로 알고 있는데... ?,2
42629,아무리 협찬받고 디 씨받아도 씀씀이가 크면 구멍은 나게 마련이지.,9
42630,지금 저희 팀 분위기 너무 <span class='violet_text'>쎄한거 있죠,9
42631,거기다 대리님 가신 뒤로 팀 매출까지 계속 떨어지죠,9
42632,과장님 매일같이 저희한테 스트레스 풀어대죠,9
42633,암튼 요즘 저희 팀 사기가 완전히 땅바닥입니다. 대리님.,9
42634,언제쯤 저희 팀 복귀가 가능할까요?  예?,9
42635,아 진짜. 내가 없으면 뭐 하나 제대로 돌아가는 게 없다니깐. 정말 걱정이다.,9
42636,어이구 네 걱정이나 하셔 지 코가 석자면서 뭔 남 걱정이야. 매일같이 깨지는 주제에...,9
42637,어허 언니 깨지다니!  내가 무슨 사기그릇도 아니고 깨지는 게 너그럽게 참아 주는 거지!,0
42638,어이구 그러셔?,9
42639,솔직히 그 아줌마 팀장이라는 직함 빼면 뭐 있나?  안 그래? 저나 나나 다 같이 나이 먹어가는 처지에 뭐가 무서울 게 있냐고,9
42640,지난달 반품돼 들어온 목록을 순위별로 다시 메기도록 하세요 그리고 현재 창고에 남아있는 재고물품 목록도 작성해서 나한테 제출하도록!  오늘까지!,0
42641,하지만 저기 이건 다른 팀에서 해야 하는 일 아닌가요?  저희는 고객 관리를 우선으로 팀이기 때문에,9
42642,내가 필요해서 그래요. 자체적으로 상황 정리하세요.,9
42643,아 예에...,9
42644,왜 그렇게 떫은 얼굴이에요?  같이 늙어가는 처지에 이런 일까지 시켜서 기분 나빠요?,9
42645,아우 무슨 말씀이세요?  기분 나쁘다뇨,2
42646,어딜 가나 내 얼굴이 붓어 있었고 사람들이 주위에 몰려들었지 돈도 생겼고 이름도 날렸고 사랑하는 사람까지 있었어.,9
42647,그랬었지. 나의 이십 대랑 달리 당신의 대는 참 화려하고 세상을 다 가진 것처럼 보였어.,9
42648,다 부질없지. 지금은 아무것도 남아있지 않으니까.,9
42649,왜 상황을 이 지경까지 만들었어요?,9
42650,설마설마하다가 설마 나한테 이렇게까지 할까 그래도 사랑했는데 설마.... 그렇게 여기까지 온 거지 뭐.,9
42651,힘들지 않아요?,9
42652,세상에 안 힘든 일이 어딨습니까. 그 정도는 알 나이입니다.,9
42653,총명한 사람 같아 보이는데 왜 하필 밥집 종업원을 하겠다는 건지 모르겠네.,9
42654,일 년쯤 전에 어떤 분이 싸준 도시락을 먹은 적이 있었어요. 태어나서 그렇게 따뜻하고 정성이 담긴 도시락은 처음이었어요,9
42655,어머니가... 안 계시나?,9
42656,계십니다. 근데 진짜 요리를 정말 못하시거든요.,9
42657,이젠 아주 취미생활 되겠습니다?  남의 알몸 엿보는 거.,9
42658,그러게 누가 남의 집에 무단 침입해서 함부로 욕실 쓰래?,9
42659,집 없는 사람 서럽게 자꾸 그렇게 모질게 굴래요?,9
42660,생각을 해봐라 여긴 여자 혼자 사는 집이야 집에 다 큰 남정네가 불쑥 쳐들어와 막무가내로 눌러앉겠다는데 어떤 여자가 가만히 있어 안 그래?,0
42661,너 이거 엄밀히 말하면 거 뭐냐.. 뭐냐... ?,9
42662,무단 가택침입 죄요.,9
42663,어 그래!  무단 가택침입 죄! 너도 뭣 좀 아는구나 바로 그거라고!,2
42664,나랑 같이 있는 게 그렇게 싫어요?  아니면 다른 사람들 시선 때문에 그래요?,9
42665,그래.,9
42666,다른 사람들 시선이 그렇게 중요해요?,1
42667,당연하지. 난 여자란 말이야. 거기다 나는 앞으로 결혼도 해야 하고. 미래의 남편이 누가 될지는 모르지만 그 사람한테 조금이라도 마음에 걸리는 일은 안 하고 싶어. 그런 마음으로 지금까지 나는... 고수하며 살아온 사람이야 알아?,0
42668,너하고 나하고 아무런 일이 없다 그래도 이건 엄연한 동거잖아. 내가 아무리 결백하다 남들이 믿어주겠냐고!  어?,0
42669,이제 보니 진짜 귀엽네?,9
42670,나 지금 장난 아니거든?,9
42671,나도 장난 아니거든?,9
42672,진짜 문제는 얘가 나한테 연애까지 하자 그런다는 거지.,9
42673,원래 두 사람 연애하고 있었던 거 아냐?,9
42674,아니 지금까진 그냥 장난처럼 한 거였고...,9
42675,어이어이!  연애를 하면서 장난처럼 이 어딨어? 그 말은 신성한 모독하는 말이야. 연애는 진지한 거야 처절하도록 현실인 거야.,0
42676,아.. !  골 아파 정말...,9
42677,어이.,9
42678,아!  지금 끝났어요?,2
42679,취직했다며?  그새 쫓겨났냐?,9
42680,토요일이잖아요. 거긴 근처 사무실 상대하는 밥집이라 토요일 일요일엔 거의 손님이 없대요 그래서 일찍 들어가라 그러는데... 아파트 열쇠가 있어야지.,9
42681,정말 나 혼자 가도 되는 건가?,9
42682,괜찮아. 나까지 가버리면 너무 썰렁할 거야. 아까 너 변호사라 그랬던 거... 아니지?,9
42683,나는 이제껏 한 번도 거짓말한 적이 없음.,9
42684,그럼 진짜라고?,9
42685,전화 걸어 확인해볼래요?,9
42686,너 백으로 들어갔지?  실력 아니지?,9
42687,이러다 또 밤새우겠네 어서 들어가요 나중에 얘기하자고.,9
42688,정말 안 가봐도 돼?,9
42689,괜찮아요.,9
42690,내일 출근해야잖어.,9
42691,삼십분 거린데 뭐 일찍 일어나 집에 들렀다 가면 돼요.,9
42692,나는 당신한테 뭐냐니까!  어떤 존재야? 무슨 의미냐고!,0
42693,몰라.,9
42694,뭐라고?,2
42695,당신이 나한테 어떤 존잰지 무슨 의민지 나도 아직 모른다고.,9
42696,당신 날 좋아하긴 하니?  나라는 남자에 대해 마음이 있긴 한 거야?,9
42697,그런 얼굴로 고개 돌리지 마!,0
42698,힘들어서 그래 오늘 나... 아주 많이 힘든 날이야.,9
42699,나만큼 힘드니?  아파? 절절해? 나도 이러는 내가 싫어요 원랜 이것보단 훨씬 쿨하고 너그러운 남자였어 알아? 근데 당신한테만 그게 안돼! 아무리 노력해도 쿨해지지가 않아!,0
42700,미안하네. 당신을 그렇게 만들어서.,9
42701,누가 지금 당신한테 사과받자고 이러니?  왜 이렇게 내 맘을 몰라줘!,0
42702,미안해. 미안한데...,9
42703,저는 당분간 이 집에서 신세를 짓게 될 것 같습니다. 살던 집 보증금을 빼서 계약금을 갚느라고요 물론 그 사실은 비밀입니다.,9
42704,비밀이니까 오늘 본 것에 대해선 입을 다물어 달라?,9
42705,외부에 알려진다면 곤란해질 테니까요,9
42706,집 보증금이 얼맙니까?  그 돈 내가 대신 갚아주면 당장 이 집에서 나갈 수는 있는 겁니까?,9
42707,뭐 그럴 수는 있겠지만 거절하고 싶은데요?,9
42708,일 번 하루에 두 번은 꼭 창문을 열어 방을 환기시킬 것.,9
42709,나는 내 집에 남자 냄새 배는 거 싫어. 어차피 넌 당분간만 있다가 떠날 거니까 그 정도 예의는 지켜주라.,9
42710,이번 변기커버는 꼭 내릴 것 그리고 튀지 않게 조심할 것?,9
42711,웬만하면 나로 하여금 네가 내 변기를 쓰고 있다는 상상을 하지 않게 해줬으면 고맙겠다. 거기 앉을 때마다 엉덩이가 영 찜찜해서 말이야.,9
42712,삼 번 칫솔은 절대 같은 곳에 꽂아두지 말 것.,9
42713,내가 의외로 결벽증 같은 게 있단다. 아무래도 입안에 들락거리는 거니까 부딪히지 않게 조심 좀 해주라.,9
42714,이거 생각보다 무척 까다로우십니다?,9
42715,까다로운 게 아니지,9
42716,아니면 뭐래?,9
42717,나의 질서를 존중해달라는 뜻이지.,9
42718,어이구 이 집에 그런 것도 있었어요?  난 또 여기저기 함부로 어질러져 있길래 엄청 무질서한 집이다 그랬지.,9
42719,내 아파트 키는 돌려줘야지?  나 없는 집에 너 혼자 맘대로 휘젓고 돌아다니는 거 그거 은근히 신경 쓰일 같거든?,9
42720,내가 먼저 끝나는 날은 어쩌라고?,9
42721,웬만하면 밖에서 시간 때우다가 내가 들어오는 시간에 맞춰 들어와주라. 그럼 되잖어.,9
42722,거 인심 한번 야박하네,9
42723,싫으면 짐 싸 들고 나가시든가.,9
42724,자 됐죠?  이제 가봐도 됩니까?,9
42725,내가 이러는 거 너무 서운해하지 마라. 초반에 분명하게 선을 그어놓지 않으면 나중에 가서 수습 곤란이 되거든.,9
42726,어련하겠습니까?,9
