,0,1
16417,문의하신 차량은 저희 쪽 적용 표 내에 없는 차량이 세요.,m
16418,263CMX 190CM 면 확장 260X 5짜리 19개로 주문서 넣으면 될까요?,m
16419,폭 190X 5CM 수량 53개 이후 배송 메모난에 정확한 사이즈를 꼭 입력해 주세요.,m
16420,차량명은 벨트 길이 때문에 다 작성해야 하는 거죠?,m
16421,벨트는 부드러운 안전벨트 소재로 걱정 없이 안전하게 사용 가능합니다.,m
16422,투명 아크릴 5T 불광 가로 68.5CM 세로 1M 50CM입니다 76개 주문하면 되는지요?,m
16423,네 수량 체크 76개로 하여 주시면 됩니다.,m
16424,다들 한두 벌 사고 마는 것 같은데 두 주문한 중에 첫 번째 옷인가?,m
16425,주문하신 상품 잘 확인하고 보내드릴게요.,m
16426,"프리미엄 제품 구매하면 밝기 차이가 있다고 하는데 10T 트인 벌브 구매하려면 하단 5, 7.5W 벌브로 되는지요?",m
16427,프리미엄 제품 구매 시 추가 구성 옵션의 트랜스폼 5W 7.5W 제품을 각각 선택해주시면 된답니다.,m
16428,도 합 20개 오는 거 맞죠?,m
16429,확인했습니다.,m
16430,2017년 모닝이에요 6288로 구입하면 되죠?,m
16431,2017JA 모닝 차량 6288로 구매해 주시면 맞습니다.,m
16432,고양이가 4마리 있어서 털 때문에 문의드려요 막 찍 달라붙거나 그런 건 아니겠죠?,m
16433,털 잘 잡아주셔서 떼지 실 거예요. 평당 약 13장으로 계산하는 데 실측해 주시는 게 가장 정확하세요.,m
16434,긴급제가 주문한 제트스트림 멀티펜/G4에서 1MSxE 5 - 1000 07리필 심 제대로 거 맞나요?,m
16435,리필 심은 맞게 주문하셨으며 0.7용이라서 0.5짜리 심도 맞는지는 정확하게 답변드리기 어려운 점 양해 부탁드립니다.,m
16436,<span class='violet_text'>프리베클래식 리필제가 주문한 게 제대로 산 맞나요?,m
16437,네 맞습니다.,m
16438,예를 들어 배선 연결로 적용할 수 있는 7색 중에 녹색만을 풋 등으로 사용하고 싶은 경우에도 RGB 모듈을 구매해야 하나요?,m
16439,네 단색으로 사용 시 모듈은 필요 없지만 RGB는 여러 가지 색상을 조절해가면서 바꿀 수 있다는 장점 때문에 사용하십니다.,m
16440,제품 옵션 2번 3번은 타카 핀 넓이 11.46 길이 10 - 16까지 된다고 하였는데 제가 말씀드릴 11길이 13타카 이 사용 안 될 수 있다는 말씀이죠?,m
16441,타카 핀의 호환의 경우 타 브랜드 제품에 대하여 넓이와 길이와 상관없이 막다 핀에서 잡아주질 못하는 경우가 있으며 그에 정확한 타격이 나오지 않을 수 있습니다.,m
16442,팩토 세트 주문했는데 사은품은 없네요?,m
16443,누락 사은품 재발송 처리 진행해 드리겠습니다.,m
16444,700x400을 주문하려고 하는데요. 보강 대는 400을 주문하는 게 맞죠?,m
16445,보강돼 사이즈는 선반의 폭 사이즈에 맞게 주문 주시면 됩니다. 400사이즈로 주문하시면 되세요.,m
16446,안 흑색에는 4x6 세로로 한 면에 4장이 부착 안된다고요 혹 시 백지에는 가능한가요?,m
16447,흑지/백제전 부 사이즈 동일합니다 세로로 만 4장은 수납되지 않습니다.,m
16448,문구에 이름만 넣음 앞에 캐릭터 그림 들어가서 나오는 거 맞죠?,m
16449,네 그림은 기본으로 이미 들어가 있습니다. 해당 주문 건은 금일 발송되었습니다.,m
16450,이거 청이 끼 맞는 거죠?,m
16451,네 감사합니다.,m
16452,사이즈 일반 지퍼팩과 펫 지퍼팩의 차이를 알고 싶습니다 15.25는 세로 15가로 15가 맞나요?,m
16453,펫 지퍼팩이란 제품이 어떤 제품인지 알 수 없어 답변을 드리기 어렵습니다. Z15에서 25면 가로 15세로 25센티미터입니다.,m
16454,160G 맞죠?,m
16455,꼼꼼하게 검수하여 하자 없는 제품으로 출고하겠습니다.,m
16456,상품 페이지에 없는 사은품이 왔는데 뭔지 모르겠는데 이게 뭔가요?,m
16457,사은품 쿨 방석 증정으로 확인됩니다.,m
16458,H7 몇 달도 못 쓰고 왜 이렇게 자주 나가는 건가요?,m
16459,순정 전 구보다 지금 주문하신 제품이 코팅 전구 고 100W이다 보니 수명이 많이 줄어들 수가 있습니다.,m
16460,PRO는 2K 카메라가 맞죠?,m
16461,네 맞습니다. SJRCF 11 드론이 1080P이며 F11 PRO는 포토 4K 비디오 2K입니다.,m
16462,올 뉴 K7 /6D 코일 매트 구매하려는데 확장형 맞을까요?,m
16463,오토메이트 입다. 올 뉴 K7의 경우 다크 브라운 5D를 제외하고는 발송이 다음 달로 지연될 것 같습니다.,m
16464,6 디매트인 거죠?,m
16465,6D 제품 맞습니다.,m
16466,12번 구입하면 되나요?,m
16467,엑센트 디젤의 경우 DPF 적용 VGT 엔진이라 선택 20번으로 구매하셔야 합니다.,m
16468,플러스 280리필을 사야 하는데 옵션에서는 리필 27리터를 선택하는 게 맞나요?,m
16469,네 맞습니다.,m
16470,7월 24일 이란 쓰인 상품은 출고인 건가요?,m
16471,늦어도 7/27일 경은 받으실 수 있습니다 입고 일이 아직 미정이라 대략 7/27쯤은 있을 것 같습니다.,m
16472,아파트 현관문엔 투명 틈 막지 붙이는 게 맞나요?,m
16473,아파트 현관문에는 문틈이 대형 제품을 추천드립니다. 문틀을 닦아주신 후에 대형을 문틀에 붙여주시면 됩니다.,m
16474,뉴 쏘렌토R는 6231인 가요?,m
16475,네 6231번 주문 주시면 됩니다.,m
16476,바닥에 고정하는 벨크로가 원래 2개 있는 게 맞나요?,m
16477,시그니처 바닥 벨크로 부분 2개가 맞습니다.,m
16478,튜닝 다 돼있는 거 맞죠?,m
16479,발송 전 튜닝해서 보내드리며. 사은 품 누락 없이 잘 확인해서 보내드리겠습니다.,m
16480,13MM 규격의 제품 구매하면 되나요?,m
16481,볼트 크기와 동일한 사이즈 사용하셔야 됩니다 즉 13MM 사용하시면 딱 맞게 풀고 조일 수 있습니다.,m
16482,C106 상품 주문하면 되나요?,m
16483,106번으로 주문 주시면 됩니다 오늘도 기분 좋은 하루 보내세요.,m
16484,19년형 올 뉴 K3 하향 등은 9005구입하면 되나요?,m
16485,넵 그렇습니다.,m
16486,2010년 아반떼 하이브리드 일반형 구매했는데요 맞겠죠?,m
16487,일반형 장착 가능하십니다.,m
16488,정품 맞지요?,m
16489,저희 판매처에서는 제조사에서 완제품으로 포장된 제품을 받아 발송하여 별도의 검수 과정을 거칠 수 없으나 안전하게 배송되도록 노력하겠습니다.,m
16490,내지 매수 선택하는 게 없는데 40매인가요?,m
16491,백지는 50장 흑자는 40장 들어 있습니다 색상을 선택하시면 매수가 정해집니다.,m
16492,바퀴벌레가 죽을 때 알까 고 죽 잔이어요?,m
16493,약을 먹은 바퀴는 서서히 퇴치가 되는데 혹시 알을 깐 것이 있으면 상황을 봐서 조금씩 더 설치해주시는 좋습니다.,m
16494,지금 방금 결제했는데 에어컨 때문에 급하게 주문했는데 이거 사면되는 건가요?,m
16495,에어컨 전용 멀티탭 맞습니다.,m
16496,"NF 소나타 2005년 식 가스, 6203산타페 2010 더 스타일, 6214 맞지요?",m
16497,필터풍 번은 맞게 주문 주셨습니다. 저희는 3시 이전 건에 대해 당일 출고됩니다.,m
16498,검정 1 이렇게 적으면 5MM 짜리 다섯 장이 오는 거 맞나요?,m
16499,예 맞습니다.,m
16500,이번 호로 구매하는 게 맞는 거죠?,m
16501,차량에 맞는 풀 번으로 주문해 주셨습니다. 상품은 꼼꼼히 검수하여 당일 발송해 드리겠습니다.,m
16502,쏘나타 뉴 라이즈 하이브리드 F6274 시키면 맞죠?,m
16503,쏘나타 뉴 라이즈 하이브리드는 F6274 가 맞습니다.,m
16504,캄포 월넛 대 느티 소사 이즈 업 되는 거 맞죠?,m
16505,네,m
16506,화장실 배수구 사이즈 측정할 때 기존 플라스틱 트랩 빼고 재는 거 맞나요?,m
16507,네 맞습니다 깔끔하게 설치 원하시면 하수구 50MM 주문하시면 되고 물 빠짐이 더 원활하게 75MM 구매하시면 됩니다.,m
16508,모닝 10년 신이면 F6236 사용하면 되나요?,m
16509,네 10년식은 F6236 이 맞습니다.,m
16510,주문하려는데 혹시 분갈이도 해서 보내주시나요?,m
16511,네에 분갈이해서 보내드립니다.,m
16512,사은품같이 오는 거 아닌가요?,m
16513,상품 페이지 확인 시 대상 도서 3권 이상 구매 2020에세이다 이어리 증정 기재되어 있습니다. 고객님께선 느 1권만 주문하셨기 때문에 사은품 대상이 아닌 점 참고 부탁드립니다.,m
16514,선 연장해서 배송 가능한가요?,m
16515,기본 배선은 50센티 정도 되고요 그 이상으로선 연장하시려면 배선을 따로 구매하셔야 합니다.,m
16516,작은 창 94x62이면 100x10CM 7개 주문하면 될까요?,m
16517,문의하셔서 감사드립니다 일반사망의 경우 70X 10CM 수량 10개 고급만의 5CM 20개 이후 배송 메모난에 정확한 사이즈를 꼭 입력해 주세요.,m
16518,1.10T 파워를 4개 구매하면 되나요?,m
16519,10T 제품에서도 번호판에 사용되는 제품은 파워와 트윈 제품으로 대부분 나뉘게 되어 있어 고객님의 차량을 올려주시면 구매 진행 도움드리겠습니다.,m
16520,올 뉴 쏘렌토 2016년 식 UN177 맞나요?,m
16521,문의하신 차량 177번으로 호환이 됩니다.,m
16522,M사이즈 주문하면 되나요?,m
16523,문의하신 쌍용 G4 렉스턴의 경우 핸들이 원형이 아니며 그렇다고 완전한 D 컷 형도 아닌 굴곡형 핸들로 전용 핸들 커버는 출시되지 않고 있습니다.,m
16524,네 감사합니다 사진 확인하신 거 맞으시죠?,m
16525,네 확인했습니다.,m
16526,39X 75X 45CM 2단 선반을 2개 만들려면 이렇게 구매하는 게 맞죠?,m
16527,2단 선 반 2개를 만들려면 기둥 2세트 선반 4개 주문하시면 됩니다. 선반의 위치는 이동 가능합니다.,m
16528,제품 문의 제작사 이즌 없는 거죠?,m
16529,제작 문의가 많으신데요 제작은 200개 이상부터 견적이 가능하시고요.,m
16530,앞쪽 실내 등은 T10 두 개 구매 맞나요?,m
16531,자사 조사된 규격 안내드립니다. 전방 실내 등 : 5W 번호판 36MM 2개 구매 전 고객님의 차량 확인 후 구매하시길 권장 드립니다.,m
16532,2009년 형제네 시스인데요 30 - 0번 주문하면 되는 거죠?,m
16533,네 맞습니다.,m
16534,각인 서비스까지 주문했는데 제대로 주문 접수됐나요?,m
16535,맞게 각인 요청드렸습니다.,m
16536,ANF 오가닉 95양 고기가 노란색 포장지 맞지요?,m
16537,ANF 95 양고기 제품은 노란색 닭고기 초록색입니다.,m
16538,우등생 해법 시리즈 3 - 1은 국수 사과 4과목 있는 거 맞나요?,m
16539,네 맞습니다.,m
16540,용지 1장이 80G입니까?,m
16541,제곱미터 당 무게가 80G으로 실제 중량은 1장당 약 5G 정도인 점안 내드립니다.,m
16542,사각으로 접어서 판매되는 거 맞나요?,m
16543,사각으로 접힌 냅킨입니다. 낱장 분리되어 있는 칵테일,m
16544,사은품 빠짐없이 챙겨서 보내주시고요 튜닝은 해서 맞춰서 보내주시는 거죠?,m
16545,네 튜닝 후 발송해 드립니다.,m
16546,50번. 후 <span class='violet_text'>레쉬랩.리필이나 그런 것 아니죠?,m
16547,제 조년 월일은 있지만 유효기간은 제조사에 문의해 주시면 확인 가능하시며 구입하시고 바로 사용 가능하십니다.,m
16548,소형이랑 대형 가로 사이즈는 같고 세로만 다르던데 10리터 종량제 봉투 넣어놓고 쓴다고 가정할 때 소형 같은 경우는 길이가 짧아서 많이 안 들어가는 거 아닌가요?,m
16549,네 10리터 종량제 봉투를 소형 사이즈에 넣으면 봉투가 많이 남을 듯합니다.,m
16550,아베오는 하나밖에 없는 것 같아요. 더 뉴 아베오 세단인데 그냥 꺼시키면 되는 거죠?,m
16551,CD115 아베 오므로 확인되고 있으며 더 뉴 아베오에는 호환 장착을 해보지 못하여 정확한 답변이 어려운 점 양해 부탁드립니다.,m
16552,필터도 2세트 오는 거죠?,m
16553,해당 상품 페이지에는 더 스파 욕실 샤워기 주방 핸디를 구매하시는 고객님들께 초미세 스테인리스 필터 1세트를 증정합니다.라고 기재되어 있습니다.,m
16554,베라크루즈 사이즈 문의 상품 설명 중 베라크루즈는 385로 하면 되는 건가요?,m
16555,문의하신 베라크루즈 은 385사이즈는 핸들 외경 지름 380MM 388MM 차종에 장착 가능한 것으로 표기법이 다를 뿐 380사이즈와 동일하다고 보시면 됩니다.,m
16556,뉴카렌스 그레이 색상 차종 코드번호가 7S 맞는지요?,m
16557,그레이 색상 종류가 몇 가지 있어서 번 거로 우시더라도 도장 번호 확인 부탁드립니다.,m
16558,판매자님 레이 터보 2014년 식인데 이렇게 하면 되나요?,m
16559,네 그렇게 주문하시면 됩니다.,m
16560,상품 1번 선택했는데 공식 홈페이지에 나와 있는 샤워기 기본 세트 맞죠?,m
16561,빠른 발송 도와드리도록 하겠습니다.,m
16562,그냥 7호 5호로 주문하면 되나요?,m
16563,네 1 - 7호까지 이사 박스입니다 5호 7호 구매하시면 됩니다.,m
16564,HG 그랜저 LPI13 년식인데요 상향등 하향 등 다 H7 B 타입으로 두 개 주문하면 될까요?,m
16565,넵 그렇습니다.,m
16566,2014 이 모델로 구매하면 되나요?,m
16567,네 보신 QM3 /2014 F6278 제품으로 주문해 주시면 됩니다.,m
16568,배터리 2개 상품으로 주문했는데 3400/2개 맞지요?,m
16569,네 맞습니다. 3400MAH 배터리 3 - 4분 정도 더 길게 날릴 수 있습니다.,m
16570,쌍용 코란도 투리스모는 6245 신청하면 되나요?,m
16571,네 문의하신 코란도 투리스모 차량 6245로 구매해 주시면 맞습니다.,m
16572,제품 주문 청중 3번에서 7번 핑크 1.2인용 18800원이 따뜻한 집 가 맞나요?,m
16573,따뜻한 집 자동텐트는 제품 선택 프리미엄 자동텐트로 주문해 주시면 됩니다.,m
16574,5단으로 주문 수 합판이 1개로 표시되더라고요 5개 오는 게 맞죠?,m
16575,5단 주문으로 확인되세요 선반 5개 구성입니다.,m
16576,2x4/16미터 주문하려는 데 자르지 않고 주시는 거 맞죠?,m
16577,한 줄 출고 가능합니다.,m
16578,구탄 신탄이 있던데 신탄 맞나요?,m
16579,네 신탄 맞습니다 믿고 구매하셔도 됩니다.,m
16580,높이 1050 주문하려면 1500주문하고 메시지 적으라고 하셨는데 1200이 아니고 1500 맞나요?,m
16581,1050은 1500을 하셔야 합니다 1200까지는 하나의 기둥이 1200이어서 절단을 할 수가 없어서 1500에서 조절해서 출고됩니다.,m
16582,삼각 떼는 ADF 6283 구매하면 되는 건가요?,m
16583,아반떼 AD 모델은 F6283으로 주문해 주시면 됩니다.,m
16584,옵션에서 SM5 노바 선택하면 되나요?,m
16585,네 문의하신 차종은 SM5 뉴아트로 주문해 주시면 됩니다.,m
16586,상세 설명에 네파 14N 제품이 GT 맞는 거죠?,m
16587,맞습니다.,m
16588,oooo ooo o ooooooooooooooo ooooooo ooooo oooooooooooo oooooooooooooooooo oooooooo ooooooooooo ooooooo/3+3이니까 각각 6장씩 맞죠?,m
16589,네 고객님이 문구로 제작해 드리겠습니다.,m
16590,혹시 편백 웨이브 제작 가능한가요?,m
16591,편백도 웨이브 및 디자인 작업은 가능하고 요 소량은 작업이 힘들어요 이 점 양해 부탁드립니다.,m
16592,다용도 정리함 사이즈 맞춤 제작되나요?,m
16593,정리함은 최소 500개 단위로 제작 가능합니다 좋은 하루 보내십시오.,m
16594,베일 베타 6000원짜리가 하프 문 베타가 맞나요?,m
16595,베일 테일과 하프 문은 다른 개체입니다.,m
16596,이 중창 이인데 틈 막지 2개만 구입하면 될까요?,m
16597,상하 틈 막이는 이중창 기준에 하나 설치를 해보시고 만족 여부에 따라 더 설치하시길 추천해 드립니다.,m
16598,가능할까요?,m
16599,문의해주신 내용 교환 처리는 어려울 거 같습니다. 구매해주신 부직포 옷 커버 상품을 반품 접수해주시고 옷걸이를 다시 주문해 주시면 감사하겠습니다.,m
16600,일반수 세기로는 불에 그을린 기름때가 없어지질 않아서요. 까칠한 수세 미 사용 시 스크래치 말고 제품 쓰는 데는 문제가 없죠?,m
16601,시중에 판매하는 스테인리스 냄비 세척제를 이용하셔서 손쉽게 제거하실 수 있습니다.,m
16602,겉기 저 귀 매직이 안심 매직인가요? 여러 번 탈부착할 수 있는?,m
16603,여러 번 탈부착할 수 있는 매직테이프는 맞습니다 안심 매직은 마트 판매용으로 나오는 제품이고 저희 요양병원용으로 제품입니다.,m
16604,아이들 3명 꺼 주문한 거라 이름 잘 보고 출력해서 보내주세요. 스타 커 보관 홀더? 도 같이 보내주시는 거죠?,m
16605,네임 코코입니다. 요청사항 확인했습니다.,m
16606,여자 꺼 25개 라 혹시 11번 15개는 불가능한가요?,m
16607,네 그렇게 발송해 드리겠습니다.,m
16608,G1 SP 제품이 SNPLUS 맞나요?,m
16609,사용하셔도 되세요.,m
16610,여하튼 둘 다 170이라는 거죠?,m
16611,문의 주신 행거 상품의 A형 B형 모두 너비 조절이 안 되는 170CM 고정형 행거가 맞습니다.,m
16612,453번 해야 되나요?,m
16613,하이브리드 차량은 저희 쪽에 제원이 없어 안내드리기 어렵습니다.,m
16614,배수구 구멍 있는 거 맞나요?,m
16615,배수구 구멍은 옵션으로 선택하셔야 합니다 문의 감사합니다.,m
16616,정말 4번에 차들은 3.3L 고 4번이 맞는 건가요?,m
16617,차량 분류 표에는 오일양뿐만 아니라 오일 필터 에어클리너 공임비 포함된 가격으로 분류되어 있습니다.,m
16618,올 뉴 말리부 선택하면 맞아요?,m
16619,네 올 뉴 말리부 차종을 선택하신 후 구매해 주시면 장착이 가능합니다.,m
16620,연무 약을 구매했는데 배송 온통에는 아무것도 안 쓰여있던데 제대로 액티 온 거겠죠?,m
16621,스티커 오른쪽 하단에 품질 표시에 보시면 은 종류 부분에 노란색으로 피톤 수라고 되어 있는 것이 연무 약입니다.,m
16622,올 뉴 카니발 사이즈로 구매했는데요 더 카니발인데 맞나요?,m
16623,더 뉴 카니발 차량은 아직 업데이트 전 으레 호환 가능 여부를 알 수 없어 안내드리기 어렵습니다.,m
16624,K3 T10 제품 여러 가지 있던데 파워로 주문하면 되나요?,m
16625,현재 K3 차량의 경우 10T 종류 장 착 위치에 따라 상이합니다. 글로브박스 등 :10T 사이드 1개 미등 : 와이드 2개 번호판 파워 참고 부탁드립니다.,m
16626,사이즈만 필터 문의 남자는 미디엄 하면 되나요?,m
16627,남성분이시면 미디엄 사이즈 하시면 됩니다. 필터는 2091 필터 사용하시면,m
16628,K7 /2014년식은 일반형 설치 가능한 거죠?,m
16629,일반형 장착 가능하십니다.,m
16630,1. 모닝 60 업그레이드 시 DF L 맞죠?,m
16631,모닝 차종 60L로 업그레이드 시 밑판 플레이트와 배터리 양쪽 터미널도 따로 구입 업그레이드가 선행되어야 합니다.,m
16632,이거 아닌데요?,m
16633,네 튜너기 품절로 더 좋은 제품으로 보내드렸답니다. 먼저 양해를 구하고 보내드렸어야 했는데 죄송합니다.,m
16634,2018년 형 카니발 도 구매 가능한가요?,m
16635,차량은 올 뉴 카니발로 주문 주시면 됩니다. 해당 상품 주문량이 밀려 제작기간 1주일 정도 소요되는 점 참고 바랍니다.,m
16636,테이프 뜯기는 게 사용한 부분을 조금 남기고 뜯기도록 절취선이 되어 있네요?,m
16637,이는 테이프 절취할 때 사선이나 이상한 방향으로 뜯어지는 걸 방지하기 위해 그렇습니다.,m
16638,거품 샴푸 주문했는데요 주문해서 받았는데 화면에 있는 이미지와 받은 상품이 다르던데 제가 상품은 MARSA라고 쓰여있으면서 중국 제품이더라고요 맞는 건가요?,m
16639,제품이 변경되었는데 이미지가 바뀌지 않았나 봅니다 제품은 같습니다.,m
16640,빨대 맞죠?,m
16641,네 커피 스틱이에요.,m
16642,페달은 허공에 달려 있어서 땅이랑 닿지 않는데 올 뉴 모닝 일반 페달이 거사는 게 맞나요?,m
16643,오르간은 아래쪽에 페달이 달려 있습니다. 일반 페달로 주문 주시면 됩니다.,m
16644,노랑이 강아지 그림 맞죠?,m
16645,추억과 함께 노랑은 강아지가 맞습니다. 또한 고객님의 상품은 꼼꼼히 검수하여 내일 출고될 예정입니다.,m
16646,외경 내 경 사이즈가 있어서 헷갈리는데 건조기 가로 가 60센티라면 프레임도 60으로 선택해야 맞는 건가요?,m
16647,건조기가 60이면 선반은 70 하셔야 합니다 말씀대로 단수만 체크하시면 됩니다.,m
16648,올 뉴 K3는 S 원형으로 하면 되나요?,m
16649,올 뉴 K3는 트림에 따라 핸들의 모양이 원형과 D 컷 형이 있을 수 있으니 차량의 핸들 모양을 확인하신 후 구매를 권해드립니다.,m
16650,가로 108세로 50으로 2장 하려고 50X 10짜리 22개 주문하고 메시지에 실 사이즈랑 2장이라고 적어놨는데 잘 주문한 건가요?,m
16651,잘 주문 주셨습니다.,m
16652,펌프가 안 왔네요 사은품 아니었나요?,m
16653,주문 시 선택사항으로 고객님은 선택 : 토털 케어 플러스 1000MLX 4+100ML 2개 선택하여 주문하신 것으로 확인되고 있습니다.,m
16654,방금 주문했어요 가로 80깊이 70 높이 120 이렇게 하면 되죠?,m
16655,세탁기 감싸서 사용은 가능하실 듯하고 설치 공간만 82 정도 만 나오면 설치하시는데 이상은 없으실 듯합니다.,m
16656,레이저 핏 2.0 상품이 맞나요?,m
16657,박스에는 표기돼 어 있지 않습니다.,m
16658,가로 147세로 150 정도인데 고급으로 150x5/30개로 주문했는데 맞나요?,m
16659,150X 5CM 수량 30개 주문해 주시고 배송 메시지에 실제 사이즈 기제 부탁드립니다.,m
16660,상자 안에 봉지로 두 봉지 있었는데 맞나요?,m
16661,다른 상품 확인해보니 피스가 많이 들은 봉지 하나와 사람 블록 한 봉지와 피스 중간 정도들은 총 3봉지가 들어가 있습니다.,m
16662,주말에 사용을 해야 해서 그런데 말씀하신 절차대로 진행해도 금요일 받아볼 수 있을까요?,m
16663,반품 신청하시고 재고 있는 품목으로 다시 주문하시는 게 더 빠릅니다.,m
16664,상품명 : 활성탄 초미세 필터 F6209 아반떼 HD 택배 안내문은 HD로 돼있어요. MD를 보내주신 게 맞나요?,m
16665,네 맞게 발송되었습니다.,m
16666,라운드 옷걸이 20P 9900원짜리 말씀하시는 건가요?,m
16667,네 라운드 옷걸이 구매 페이지 외에는 추가 옵션으로 들어가 있기 때문에 두 중에서 구매하셔야 합니다.,m
16668,뉴 포터 13번 일반 광유 M 맞나요?,m
16669,포터 1은 선택 13으로 구매하시면 됩니다.,m
16670,화면에 보이는 검은색으로 오는 거 맞는 거죠?,m
16671,1급수입니다. 현재 제조된 상품 검은색입니다.,m
16672,900 450/5T 1개 10700원 107개 50/5T 2개 1200원 24개 450 1000원 20개 마지막 개수를 가격만큼 입력해서 주문하는 게 맞는 거죠?,m
16673,네 기재하신 대로 주문하시면 됩니다. 오늘 오전에 당일 출고됩니다.,m
16674,노출 불전함 분기 4개 정도 되는 걸로 구매하고 싶은데 분전한 통만은 구매 못하는가요?,m
16675,통만은 별도 구매 안 되세요.,m
16676,네오는 맞는 타입이 없다고 하는 댓글을 읽었는데 정말 그런가요?,m
16677,A 타 입 장착 가능하십니다.,m
16678,이름만 넣어주면 000인까지 각인되는 거 맞나요?,m
16679,네 맞습니다 4푼 이상은 아무런 말씀 없음인 이 포함되어 제작됩니다.,m
16680,앞면 유리 판이 추가 1번 렌즈인가요?,m
16681,앞면 유리 렌즈로 추가 구매하실 수 있습니다.,m
16682,주문 및 배송기간 제품명 14 - 199 03 중으로 구매하려고 하는데 1개만 구매해도 되는 것 맞나요?,m
16683,물론 1개만 구매하셔도 됩니다. 요즘은 연말 시즌이라 주문을 여유 있게 주시면 감사하겠습니다.,m
16684,ooo만 적었는데 ooo인 이렇게 오는 거겠지요?,m
16685,4푼 이상은 아무런 말씀이 없으면 인 포함하여 4자로 작업이 됩니다 기본으로요.,m
16686,번호보다는 상품명이 중요할 것 같아 33컬러 믹스로 구매했는데 컬러 받아볼 수 있는 거 맞지요?,m
16687,네 주문한 신상 품명으로 제작됩니다. 바로 옵션 수정하겠습니다.,m
16688,주문 상품제가 주문한 상품과 탄소 소다 프리미엄 S 맞죠?,m
16689,고객님께서 주문하신 제품은 3종 세트로 산소계 표백제 프리미엄이 포함되어 있는 제품입니다.,m
16690,상품 문의 I30 /2008년식 엔진오일은 4번 선택하면 되는 건가요?,m
16691,문의하신 2008년 형 I30 차량은 선택 4번으로 구매하시면 돼오며 차량 분류 표에 적용되어 있는 교체하여서 무관합니다.,m
16692,배송받았는데요 이거 물건 바로 사용하면 되나요?,m
16693,네 바로 사용하시면 됩니다 야자 활성탄은 고온에 구운 숯 종류이기 때문에 선별해서 출고하지만 운송 중 서로 부딪치면서 생기는 가루입니다 인체에 전혀 무해합니다.,m
16694,2018년 캡티바인데 연식에 상관없나요?,m
16695,네 파티클 5256 활성탄 6256주문 주시면 됩니다.,m
16696,광고 보니 걸릴 거 같은데 괜찮겠죠?,m
16697,문의하신 내용 답변 안내 도와드리겠습니다. 말씀해 주신 벽면이 어떤 벽면인가요 혹시 벽지라면 이용 부착 시 부착물 무게를 버티지 못하고 벽지가 파손될 우려가 있어 사용을 권장 드리지 않습니다.,m
16698,S 구매하면 되는 건가요?,m
16699,문의하신 스포티지 R2011 연식 은 375사이즈 장착을 권장해 드리고 있습니다.,m
16700,고양이 저금통 소리도 나는 것 맞나요?,m
16701,고양이 가야 옹 소리 냅니다.,m
16702,저희 강아지 말 키즈 4킬로인데 4킬로는 M 시켜야 한다고 해서 인디 모던 그레이 시켰는데 사이즈 안 맞는데요?,m
16703,평균적인 킬로수를 기재해 놓은 것으로 아이치 수 확인 후 구매해 주셔야 합니다.,m
16704,겉기 저기만 사용해도 괜찮죠?,m
16705,네 겉이 저 귀만 사용하셔도 됩니다. 겉기 귀 일반은 양옆에 테이프가 있는 기저귀 맞습니다.,m
16706,16CM 아닌가요?,m
16707,펼치면 세로가 줄어들고 가로가 늘어나는 모형이에요. 제일 많이 펼쳤을 때 길이를 잰 거니 참고하시길 바라요.,m
16708,선물하려면 파우치 옵션 선택해야 사진처럼 오는 거죠?,m
16709,선물하시려면 면주머니 추가하시는 게 훨씬 고급스럽습니다.,m
16710,일본 회사가 중국 공장에 위탁 생산 판매하는 제품과 다르다는 것과 불매운동과 관련이 없다는 건 제품이 아니라는 말인가요?,m
16711,규조도 발 매트는 4 - 5년 전부터 일본에서 엄청난 인기를 끌던 제품이랍니다.,m
16712,110/70/2T 주문했는데요. 수량 109개로 하면 한 개가 오는 거 맞죠?,m
16713,RE) 상품 Q A 네 맞습니다.,m
16714,가로세로 148x118 센티 이면 120폭 30개 신청하면 될까요?,m
16715,네 맞습니다 배송 사항에 사이즈만 간단히 적어주시면 됩니다.,m
16716,일반 선풍기보다 약간 높은 편이라서 커버가 잘 안 맞던데 지퍼 실세로 95CM 사면 맞을까요?,m
16717,지퍼식 선풍기 커버 가로 60CMX 세로 90CM이며 사이즈도 재신 다음 주문 부탁드립니다.,m
16718,앞에 문의하는 사이즈 구매 기기 본 구성에 설치 가능한 거죠?,m
16719,기본 사은품인 양면테이프와 압정을 드리오나 기본풍으로 설치가 어려운 신경우 벨크로나 양면 폼 테이프나 강력 접착식 구매하시면 단단히 고정하여 설치 가능하십니다.,m
16720,전 제품 최근 보내주시는 거 맞나요?,m
16721,제품들 모두 유통기한 넉넉한 최신 입고 제품으로 발송됩니다.,m
16722,문자는 내일 오는 거겠죠?,m
16723,현재 주문 접수 상태로는 이상이 없습니다. 시안은 내일 보내드립니다.,m
16724,필터 모하비를 주문했는데 쎄라토로 기재되어 왔는데 같은 건가요?,m
16725,네모 하비 차량 쎄라토와 공용 사용됩니다.,m
16726,문의 : 가로 55세로 225 답변 일반 망 60X 10수량 23보급망 5 수량 45위 수량은 1개 기준인가요?,m
16727,네 맞습니다.,m
16728,제가 만들어서 택배로 보내도 뽁뽁이 하면 안 터지겠죠?,m
